molecule_chembl_id,canonical_smiles,bioactivity_class,MolWt,MolLogP,NumHDonors,NumHAcceptors,pIC50
CHEMBL1964274,CCn1cc(-c2ccnc3[nH]c(C(=O)O)cc23)c(-c2cccc(NC(=O)Nc3ccccc3)c2)n1,active,466.5010000000001,5.455500000000003,4,5,7.34008379993015
CHEMBL1964273,CCOC(=O)c1cc2c(-c3cn(CC)nc3-c3cccc(NC(=O)Nc4ccccc4)c3)ccnc2[nH]1,active,494.5550000000001,5.934000000000005,3,6,7.4698003017969175
CHEMBL456351,CCn1cc(-c2ccnc3[nH]cc(Br)c23)c(-c2cccc(NC(=O)Nc3ccccc3)c2)n1,active,501.3880000000002,6.5198000000000045,3,4,7.100179497572904
CHEMBL456350,CCn1cc(-c2ccnc3[nH]ccc23)c(-c2cccc(NC(=O)Nc3cccc(OC)c3)c2)n1,active,452.5180000000002,5.765900000000005,3,5,8.67778070526608
CHEMBL456983,CCn1cc(-c2ccnc3[nH]ccc23)c(-c2cccc(NC(=O)Nc3ccc(Cl)c(C(F)(F)F)c3)c2)n1,active,524.9340000000002,7.429500000000004,3,4,8.267606240177031
CHEMBL526268,CCn1cc(-c2ccnc3[nH]ccc23)c(-c2cccc(NC(=O)Nc3cc(C(F)(F)F)ccc3F)c2)n1,active,508.47900000000016,6.915200000000004,3,4,8.4089353929735
CHEMBL497484,CCn1cc(-c2ccnc3[nH]ccc23)c(-c2cccc(NC(=O)Nc3cccc(Cl)c3)c2)n1,active,456.9370000000002,6.410700000000004,3,4,7.978810700930062
CHEMBL523411,CCn1cc(-c2ccnc3[nH]ccc23)c(-c2cccc(NC(=O)Nc3ccc(C(F)(F)F)cc3)c2)n1,active,490.48900000000015,6.776100000000004,3,4,8.602059991327963
CHEMBL496275,CCn1cc(-c2ccnc3[nH]ccc23)c(-c2cccc(NC(=O)Nc3c(F)cccc3F)c2)n1,active,458.47200000000015,6.035500000000003,3,4,7.590066876668706
CHEMBL525896,CCn1cc(-c2ccnc3[nH]ccc23)c(-c2cccc(NC(=O)Nc3ccccc3Cl)c2)n1,active,456.9370000000002,6.410700000000004,3,4,8.275724130399212
CHEMBL505187,CCn1cc(-c2ccnc3[nH]ccc23)c(-c2cccc(NC(=O)Nc3ccc(OCc4ccccc4)cc3)c2)n1,active,528.6160000000002,7.336300000000006,3,5,6.958607314841775
CHEMBL496265,CCn1cc(-c2ccnc3[nH]ccc23)c(-c2cccc(NC(=O)NCc3ccccc3)c2)n1,active,436.5190000000002,5.435000000000004,3,4,6.769551078621726
CHEMBL522902,CCn1cc(-c2ccnc3[nH]ccc23)c(-c2cccc(NC(=O)NC3CCCCC3)c2)n1,active,428.5400000000003,5.567500000000004,3,4,7.379863945026242
CHEMBL498307,CCn1cc(-c2ccnc3[nH]ccc23)c(-c2cccc(NC(=O)Nc3ccccc3)c2)n1,active,422.49200000000013,5.757300000000004,3,4,7.7594507517174005
CHEMBL521155,Nc1ncnc2c1ncn2CC(=O)c1c[nH]c2ccccc12,inactive,292.302,1.7727,2,6,4.086186147616283
CHEMBL525079,COc1cc(Nc2cncc(-c3cccnc3)n2)cc(OC)c1OC,inactive,338.3670000000002,3.3080000000000016,1,7,4.657577319177793
CHEMBL500142,COc1cc(Nc2cncc(-c3ccncc3)n2)cc(OC)c1OC,intermediate,338.3670000000002,3.3080000000000016,1,7,5.5376020021010435
CHEMBL484307,COc1cc(Nc2cncc(-c3ccc(C(N)=O)cc3)n2)cc(OC)c1OC,intermediate,380.40400000000017,3.0119000000000016,2,7,5.950781977329818
CHEMBL484107,COc1cc(Nc2cncc(-c3cccc(C#N)c3)n2)cc(OC)c1OC,intermediate,362.3890000000002,3.7846800000000025,1,7,5.008773924307505
CHEMBL484106,COc1cc(Nc2cncc(-c3ccc(NC(=O)Nc4ccccc4)cc3)n2)cc(OC)c1OC,intermediate,471.5170000000002,5.557000000000004,3,7,5.935542010773082
CHEMBL521480,COc1cc(Nc2cncc(-c3ccc(C=O)cc3)n2)cc(OC)c1OC,intermediate,365.3890000000002,3.725500000000003,1,7,5.522878745280337
CHEMBL500416,CCOC(=O)c1cccc(-c2cncc(Nc3cc(OC)c(OC)c(OC)c3)n2)c1,inactive,409.4420000000002,4.089700000000002,1,8,4.853871964321762
CHEMBL524868,COc1cc(Nc2cncc(-c3ccc(CO)cc3)n2)cc(OC)c1OC,inactive,367.40500000000014,3.405300000000002,2,7,4.585026652029182
CHEMBL500151,COc1cc(Nc2cncc(-c3ccc(O)cc3)n2)cc(OC)c1OC,inactive,353.37800000000016,3.6186000000000016,2,7,4.7447274948966935
CHEMBL501736,COc1cc(Nc2cncc(-c3cccc(O)c3)n2)cc(OC)c1OC,intermediate,353.37800000000016,3.6186000000000016,2,7,5.3979400086720375
CHEMBL483921,COc1cc(Nc2cncc(-c3cccc(NC(C)=O)c3)c2)cc(OC)c1OC,inactive,393.4430000000002,4.4764000000000035,2,6,4.585026652029182
CHEMBL484917,COc1cc(Nc2nc(-c3cccc(NC(C)=O)c3)cnc2NC(C)=O)cc(OC)c1OC,inactive,451.48300000000023,3.8298000000000023,3,8,4.0
CHEMBL484114,COc1cc(Nc2cncc(Nc3ccc(NC(C)=O)cc3)n2)cc(OC)c1OC,inactive,409.4460000000002,3.948000000000002,3,8,4.795880017344075
CHEMBL484319,COc1cc(Nc2cncc(Nc3ccc(F)cc3)n2)cc(OC)c1OC,inactive,370.3840000000002,4.128700000000002,2,7,4.721246399047171
CHEMBL520162,COc1cc(Nc2cncc(Nc3cccc(F)c3)n2)cc(OC)c1OC,inactive,370.3840000000002,4.128700000000002,2,7,4.920818753952375
CHEMBL484317,COc1cc(Nc2cncc(Nc3ccc(O)cc3)n2)cc(OC)c1OC,intermediate,368.3930000000002,3.6952000000000016,3,8,5.309803919971486
CHEMBL484116,COc1cc(Nc2cncc(Nc3cccc(NC(C)=O)c3)n2)cc(OC)c1OC,inactive,409.44600000000025,3.948000000000002,3,8,4.853871964321762
CHEMBL484115,COc1cc(Nc2cncc(Nc3ccncc3)n2)cc(OC)c1OC,intermediate,353.3820000000002,3.3846000000000016,2,8,5.327902142064283
CHEMBL504906,COc1cc(Nc2cncc(Nc3ccccc3)n2)cc(OC)c1OC,inactive,352.3940000000002,3.989600000000002,2,7,4.795880017344075
CHEMBL483717,COc1cc(Nc2cncc(Oc3cccc4c3CCC4=O)n2)cc(OC)c1OC,inactive,407.4260000000002,4.167200000000003,1,8,4.7447274948966935
CHEMBL483916,COc1cc(Nc2cncc(Oc3ccc4c(c3)CCCC4=O)n2)cc(OC)c1OC,inactive,421.45300000000026,4.557300000000003,1,8,4.119186407719209
CHEMBL519992,COc1cc(Nc2cncc(Oc3cccc4c3CCCC4=O)n2)cc(OC)c1OC,inactive,421.45300000000026,4.557300000000003,1,8,4.5376020021010435
CHEMBL483915,COc1cc(Nc2cncc(Oc3cccc4cnccc34)n2)cc(OC)c1OC,intermediate,404.4260000000002,4.586500000000004,1,8,5.42021640338319
CHEMBL483914,COc1cc(Nc2cncc(Oc3ccc4ncccc4c3)n2)cc(OC)c1OC,inactive,404.4260000000002,4.586500000000004,1,8,4.5376020021010435
CHEMBL482689,COc1cc(Nc2cncc(Oc3cccc4ncccc34)n2)cc(OC)c1OC,inactive,404.4260000000002,4.586500000000004,1,8,5.0
CHEMBL518975,COc1cc(Nc2cncc(Oc3ccnc4ccccc34)n2)cc(OC)c1OC,intermediate,404.4260000000002,4.586500000000004,1,8,5.823908740944319
CHEMBL482893,COc1cc(Nc2cncc(Oc3ccc4c(c3)OC(=O)CC4)n2)cc(OC)c1OC,inactive,423.4250000000003,3.8899000000000026,1,9,4.356547323513812
CHEMBL483709,COc1cc(Nc2cncc(Oc3cccc4[nH]ccc34)n2)cc(OC)c1OC,intermediate,392.4150000000002,4.519600000000003,2,7,5.130768280269024
CHEMBL484301,COc1cc(Nc2cncc(Oc3cccc4c3CCCC4)n2)cc(OC)c1OC,inactive,407.47000000000025,4.917100000000003,1,7,4.7447274948966935
CHEMBL482681,COc1cc(Nc2cncc(Sc3cccc4ccccc34)n2)cc(OC)c1OC,intermediate,419.5060000000002,5.550400000000004,1,7,5.008773924307505
CHEMBL482680,COc1cc(Nc2cncc(Oc3cccnc3)n2)cc(OC)c1OC,inactive,354.36600000000016,3.433300000000002,1,8,4.346787486224656
CHEMBL501946,COc1cc(Nc2cncc(Oc3ccncc3)n2)cc(OC)c1OC,inactive,354.36600000000016,3.433300000000002,1,8,4.795880017344075
CHEMBL482482,COc1cc(Nc2cncc(Oc3ccccc3)n2)cc(OC)c1OC,inactive,353.37800000000016,4.038300000000002,1,7,4.508638306165727
CHEMBL520330,COc1cc(Nc2cncc(Oc3ccc4ccccc4c3)n2)cc(OC)c1OC,inactive,403.4380000000002,5.191500000000004,1,7,4.0
CHEMBL484320,COc1cc(Nc2cncc(Oc3cccc4ccccc34)n2)cc(OC)c1OC,intermediate,403.4380000000002,5.191500000000004,1,7,5.920818753952375
CHEMBL483297,COc1cc(Nc2cncc(Oc3ccc4c(c3)CCC/C4=N\O)n2)cc(OC)c1OC,inactive,436.46800000000025,4.552900000000004,2,9,4.036212172654444
CHEMBL520632,COc1cc(Nc2cncc(Oc3ccc4c(c3)/C(=N/O)CC4)n2)cc(OC)c1OC,inactive,422.44100000000026,4.1628000000000025,2,9,4.0655015487564325
CHEMBL484096,COc1cc(Nc2cncc(Oc3cccc4c3CC/C4=N\O)n2)cc(OC)c1OC,intermediate,422.4410000000002,4.1628000000000025,2,9,5.853871964321762
CHEMBL519648,COc1cc(Nc2cncc(Oc3ccc(/C(C)=N/O)cc3)n2)cc(OC)c1OC,inactive,410.4300000000002,4.236500000000003,2,9,4.585026652029182
CHEMBL482932,COc1cc(Nc2cncc(Oc3cccc(/C(C)=N/O)c3)n2)cc(OC)c1OC,inactive,410.4300000000002,4.236500000000002,2,9,4.958607314841775
CHEMBL520625,COc1cc(Nc2cncc(Oc3ccc(C(C)=O)cc3)n2)cc(OC)c1OC,inactive,395.4150000000002,4.240900000000003,1,8,4.468521082957745
CHEMBL482931,COc1cc(Nc2cncc(Oc3cccc(C(C)=O)c3)n2)cc(OC)c1OC,inactive,395.4150000000002,4.240900000000003,1,8,4.721246399047171
CHEMBL482928,COc1cc(Nc2cncc(Oc3ccc(NC(C)=O)cc3)n2)cc(OC)c1OC,intermediate,410.4300000000002,3.9967000000000024,2,8,5.259637310505756
CHEMBL482927,COc1cc(Nc2cncc(Oc3cccc(NC(C)=O)c3)n2)cc(OC)c1OC,inactive,410.43000000000023,3.9967000000000024,2,8,4.886056647693163
CHEMBL482929,COc1cc(Nc2cncc(Oc3cccc(Cl)c3)n2)cc(OC)c1OC,inactive,387.82300000000015,4.6917000000000035,1,7,4.443697499232712
CHEMBL520623,COc1cc(Nc2cncc(Oc3cccc(F)c3)n2)cc(OC)c1OC,inactive,371.36800000000017,4.177400000000002,1,7,4.251811972993799
CHEMBL482926,COc1cc(Nc2cncc(Oc3ccccc3F)n2)cc(OC)c1OC,inactive,371.36800000000017,4.177400000000002,1,7,4.346787486224656
CHEMBL482718,COc1cc(Nc2cncc(Oc3ccccc3-c3ccccc3)n2)cc(OC)c1OC,inactive,429.47600000000017,5.705300000000005,1,7,5.0
CHEMBL483718,COc1cc(Nc2cncc(Oc3ccc4c(c3)C(=O)CC4)n2)cc(OC)c1OC,inactive,407.4260000000003,4.167200000000003,1,8,4.657577319177793
CHEMBL521305,COc1cc(Nc2cncc(Oc3ccc4c(c3)CCC4=O)n2)cc(OC)c1OC,inactive,407.4260000000002,4.167200000000003,1,8,4.154901959985743
CHEMBL524507,COc1cc(Nc2cncc(Oc3cccc4c(NC(C)=O)cccc34)n2)cc(OC)c1OC,active,460.4900000000003,5.149900000000004,2,8,6.3872161432802645
CHEMBL443770,CC(=O)Nc1ccc(Oc2cncc(Nc3cccc(-c4cnco4)c3)n2)c2ccccc12,active,437.4590000000002,5.779100000000004,2,7,6.508638306165727
CHEMBL501719,CC(=O)Nc1cccc2c(Oc3cncc(Nc4ccc5c(c4)C(=O)OC5)n3)cccc12,intermediate,426.4320000000002,4.794500000000003,2,7,5.6020599913279625
CHEMBL501718,CC(=O)Nc1cccc2c(Oc3cncc(Nc4cccc(-c5cnco5)c4)n3)cccc12,active,437.4590000000001,5.779100000000003,2,7,6.187086643357144
CHEMBL483298,COc1cc(Nc2cncc(Oc3ccc(NC(C)=O)c4ccccc34)n2)cc(OC)c1OC,active,460.49000000000024,5.149900000000004,2,8,6.251811972993799
CHEMBL459515,CN1CCN(Cc2c3c(c(CN4CCN(C)CC4)c4c2CCC4)CCC3)CC1,inactive,382.5960000000003,2.158800000000001,0,4,4.0
CHEMBL516963,CC1Nc2nc(NC(=O)c3ccc[n+](C)c3)[nH]c(=O)c2N(C(=O)c2ccc[n+](C)c2)C1C,inactive,435.4880000000002,0.5204999999999997,3,5,4.531357331608489
CHEMBL459514,C/C(=N/Nc1nc2c(c(=O)[nH]c(=O)n2C)n1Cc1ccccc1)c1ccccc1,inactive,388.43100000000004,2.3076999999999996,2,7,4.9446216686249995
CHEMBL518163,Cn1c(=O)[nH]c(=O)c2c1nc(N/N=C\c1ccc([N+](=O)[O-])cc1)n2Cc1ccccc1,inactive,419.4010000000001,1.8257999999999992,2,9,4.237396450433197
CHEMBL459936,Cn1c(=O)[nH]c(=O)c2c1nc(N/N=C\c1cccc([N+](=O)[O-])c1)n2Cc1ccccc1,inactive,419.4010000000001,1.8257999999999992,2,9,4.301029995663981
CHEMBL459935,C/C(Cl)=C/Cn1c(N/N=C(/C)c2ccc([N+](=O)[O-])cc2)nc2c1c(=O)[nH]c(=O)n2C,inactive,431.8400000000002,2.3102,2,9,4.760450279159527
CHEMBL516644,C=CCn1c(N/N=C\c2cccc([N+](=O)[O-])c2)nc2c1c(=O)[nH]c(=O)n2C,inactive,369.3410000000002,0.9634999999999997,2,9,4.426200417784259
CHEMBL461421,C/C(Cl)=C\CSc1nc2c(c(=O)[nH]c(=O)n2C)n1CC(O)CCc1ccccc1,intermediate,434.9490000000002,2.651700000000001,2,7,5.425968732272281
CHEMBL518187,Cc1cc(C)n(-c2nc3c(c(=O)n(C)c(=O)n3C)n2Cc2ccccc2)n1,inactive,364.4090000000001,1.2845399999999993,0,8,4.238748925691337
CHEMBL462473,C/C(=N/Nc1nc2c(c(=O)[nH]c(=O)n2C)n1Cc1ccccc1)c1ccc([N+](=O)[O-])cc1,intermediate,433.4280000000001,2.2158999999999995,2,9,5.337242168318426
CHEMBL517286,Cn1c(=O)[nH]c(=O)c2c1nc(SCC(N)=O)n2Cc1cccc(Br)c1,inactive,424.28000000000003,0.8115000000000002,2,7,4.955460239607589
CHEMBL460137,Cn1c(=O)n(Cc2ccccc2)c(=O)c2c1nc(SCCO)n2Cc1ccccc1,intermediate,422.51000000000016,2.077699999999999,1,8,5.764471553092451
CHEMBL460136,C/C(Cl)=C\CSc1nc2c(c(=O)n(Cc3ccccc3)c(=O)n2C)n1Cc1ccccc1,inactive,466.99400000000014,4.228000000000002,0,7,4.962175249411658
CHEMBL459931,CSc1nc2c(c(=O)[nH]c(=O)n2C)n1Cc1ccccc1,inactive,302.359,1.1934999999999993,1,6,4.521289244487241
CHEMBL454028,Cn1c(=O)[nH]c(=O)c2c1nc(S)n2Cc1ccc(Cl)cc1,intermediate,322.77700000000004,1.4136999999999993,2,6,5.6777807052660805
CHEMBL462046,COc1cccc(N2C(=O)CC(N3CCN(Cc4ccccc4)CC3)C2=O)c1,inactive,379.4600000000001,2.1449,0,5,4.0
CHEMBL459715,CN1CCN(CC(=O)N2N=C(c3cccs3)CC2c2ccco2)CC1,inactive,358.46700000000016,2.2662000000000004,0,6,4.0
CHEMBL459714,COc1ccccc1N1C(=O)CC(N2CCC(C(N)=O)CC2)C1=O,inactive,331.3720000000001,0.5243999999999996,1,5,4.0
CHEMBL459500,CCN(CC)Cc1c(C(=O)N/N=C/c2ccco2)nnn1-c1nonc1N,inactive,373.3770000000001,0.43119999999999997,2,11,4.0
CHEMBL460344,COc1ccc(CN2CCCN(Cc3ccc(OC)cc3)C2c2cccc(C)n2)cc1,inactive,417.5530000000001,4.813920000000005,0,5,4.0
CHEMBL516808,CC(=O)c1c(C)nn2c3ccccc3n(CCN3CCOCC3)c12,inactive,326.4000000000002,2.1322200000000002,0,6,4.0
CHEMBL509283,O=C(NC(C(=O)c1ccccc1)N1CCOCC1)c1cccs1,inactive,330.409,2.0191,1,5,4.0
CHEMBL461621,COc1cccc(C2CC(C(F)(F)F)n3ncc(C(=O)Nc4ccc(OC)cc4OC)c3N2)c1,inactive,476.4550000000002,4.821500000000003,2,7,4.0
CHEMBL516494,COc1ccc(OC)c(C(O)c2coc3ccc(O)c(CN4CCOCC4)c23)c1,inactive,399.44300000000027,3.0695000000000014,2,7,4.0
CHEMBL462280,Cc1cccc(C)c1NC(=O)CSc1nnc(CN2CCOCC2)n1C,inactive,375.4980000000003,1.9949399999999997,1,7,4.0
CHEMBL462279,COc1cc(C2C(C#N)=C(N)OC3=C2C(=O)CCC3)ccc1Cn1nc(C)c([N+](=O)[O-])c1C,inactive,449.4670000000002,3.2798200000000017,1,9,4.0
CHEMBL462071,Cc1ccc(C2CC(c3ccccc3)=NN2C(=O)CN2CCOCC2)o1,inactive,353.42200000000025,2.5979200000000002,0,5,4.0
CHEMBL516655,CCN1CCN(Cc2nc3cc(Cl)ccc3n2Cc2ccccc2)CC1,inactive,368.9120000000002,3.8755000000000033,0,4,4.0
CHEMBL459736,COc1cc(/C=N/NC(=O)CN2CCN(c3ccc(F)cc3)CC2)ccc1O,inactive,386.42700000000013,1.8121999999999994,2,6,4.0
CHEMBL516807,Cc1cc(C2C(C(=O)c3ccc4c(c3)OCCO4)=C(O)C(=O)N2CCCn2ccnc2)co1,inactive,449.4630000000002,3.2243200000000023,1,8,4.0
CHEMBL502945,O=C(Cn1c2ccccc2n2ncnc12)c1cccs1,inactive,282.328,2.628400000000001,0,6,4.0
CHEMBL511836,CNC(=O)c1cc(Oc2ccc3c(c2)nc(Nc2ccc(C(C)(C)C)cc2)n3C)ccn1,active,429.52400000000017,5.161300000000004,2,6,6.853871964321762
CHEMBL470808,CNC(=O)c1cc(Oc2ccc3c(c2)nc(Nc2cccc(C(C)(C)C)c2)n3C)ccn1,active,429.52400000000017,5.161300000000004,2,6,7.346787486224656
CHEMBL470591,CNC(=O)c1cc(Oc2ccc3c(c2)nc(Nc2ccc(C(F)(F)F)cc2)n3C)ccn1,active,441.41300000000007,4.882600000000004,2,6,7.055517327849832
CHEMBL513562,CNC(=O)c1cc(Oc2ccc3c(c2)nc(Nc2cccc(C(F)(F)F)c2)n3C)ccn1,active,441.41300000000007,4.882600000000003,2,6,8.096910013008056
CHEMBL470799,CNC(=O)c1cc(Oc2ccc3c(c2)nc(Nc2ccccc2C(F)(F)F)n3C)ccn1,intermediate,441.41300000000007,4.882600000000003,2,6,5.721246399047171
CHEMBL513600,CNC(=O)c1cc(Oc2ccc3c(c2)nc(Nc2ccc(Br)cc2)n3C)ccn1,active,452.31200000000007,4.626300000000003,2,6,8.698970004336019
CHEMBL471625,CNC(=O)c1cc(Oc2ccc3c(c2)nc(Nc2cccc(Br)c2)n3C)ccn1,active,452.31200000000007,4.626300000000003,2,6,7.6020599913279625
CHEMBL471415,CNC(=O)c1cc(Oc2ccc3c(c2)nc(Nc2ccccc2Br)n3C)ccn1,active,452.31200000000007,4.626300000000003,2,6,7.4089353929735005
CHEMBL470364,CNC(=O)c1cc(Oc2ccc3c(c2)nc(Nc2ccc(Cl)c(C(F)(F)F)c2)n3C)ccn1,active,475.85800000000006,5.536000000000003,2,6,7.552841968657781
CHEMBL471408,CNC(=O)c1cc(Oc2ccc3c(c2)nc(Nc2ccccc2)n3C)ccn1,active,373.41600000000005,3.863800000000002,2,6,6.886056647693163
CHEMBL471407,CNC(=O)c1cc(Oc2ccc3[nH]c(Nc4ccc(C(C)(C)C)cc4)nc3c2)ccn1,active,415.4970000000002,5.150900000000004,3,5,7.200659450546418
CHEMBL511997,CNC(=O)c1cc(Oc2ccc3[nH]c(Nc4cccc(C(C)(C)C)c4)nc3c2)ccn1,active,415.4970000000002,5.150900000000004,3,5,7.585026652029182
CHEMBL472450,CNC(=O)c1cc(Oc2ccc3[nH]c(Nc4ccc(C(F)(F)F)cc4)nc3c2)ccn1,active,427.3860000000001,4.872200000000003,3,5,7.958607314841775
CHEMBL511669,CNC(=O)c1cc(Oc2ccc3[nH]c(Nc4cccc(C(F)(F)F)c4)nc3c2)ccn1,active,427.3860000000001,4.872200000000003,3,5,6.522878745280337
CHEMBL472449,CNC(=O)c1cc(Oc2ccc3[nH]c(Nc4ccccc4C(F)(F)F)nc3c2)ccn1,intermediate,427.3860000000001,4.872200000000002,3,5,5.045757490560675
CHEMBL472448,CNC(=O)c1cc(Oc2ccc3[nH]c(Nc4ccc(Br)cc4)nc3c2)ccn1,active,438.2850000000001,4.615900000000003,3,5,7.4089353929735005
CHEMBL519065,CNC(=O)c1cc(Oc2ccc3[nH]c(Nc4cccc(Br)c4)nc3c2)ccn1,intermediate,438.2850000000001,4.615900000000003,3,5,5.886056647693163
CHEMBL486943,CNC(=O)c1cc(Oc2ccc3[nH]c(Nc4ccccc4Br)nc3c2)ccn1,intermediate,438.2850000000001,4.615900000000003,3,5,5.619788758288394
CHEMBL486739,CNC(=O)c1cc(Oc2ccc3[nH]c(Nc4ccccc4)nc3c2)ccn1,intermediate,359.38900000000007,3.8534000000000015,3,5,5.113509274827518
CHEMBL520236,CNC(=O)c1cc(Oc2ccc3nc(Nc4ccc(Br)cc4)n(C)c3c2)ccn1,active,452.3120000000001,4.626300000000003,2,6,6.301029995663981
CHEMBL394826,CNC(=O)c1cc(Oc2ccc3nc(Nc4ccc(Cl)c(C(F)(F)F)c4)[nH]c3c2)ccn1,active,461.8310000000001,5.5256000000000025,3,5,6.552841968657781
CHEMBL486164,CNC(=O)c1cc(Oc2ccc(Nc3nc4cc(Cl)ccc4[nH]3)cc2)ccn1,inactive,393.83400000000006,4.506800000000003,3,5,4.6020599913279625
CHEMBL472651,CNC(=O)c1cc(Oc2ccc3c(c2)nc(NC2CCCCC2)n3C)ccn1,intermediate,379.4640000000002,3.8648000000000033,2,6,5.356547323513812
CHEMBL472652,CNC(=O)c1cc(Oc2ccc3c(c2)nc(NCC2CCCCC2)n3C)ccn1,active,393.49100000000027,4.112400000000004,2,6,6.853871964321762
CHEMBL514135,CNC(=O)c1cc(Oc2ccc3c(c2)nc(Nc2cccc(-c4ccncc4)c2)n3C)ccn1,active,450.5020000000001,4.925800000000004,2,7,7.853871964321762
CHEMBL470149,CCn1c(Nc2ccc(Br)cc2)nc2cc(Oc3ccnc(C(=O)NC)c3)ccc21,active,466.33900000000017,5.109200000000003,2,6,7.167491087293763
CHEMBL470359,CCNC(=O)c1cc(Oc2ccc3c(c2)nc(Nc2ccc(Br)cc2)n3C)ccn1,active,466.33900000000006,5.0164000000000035,2,6,7.886056647693163
CHEMBL511119,Cn1c(Nc2ccc(Br)cc2)nc2cc(Oc3ccnc(C(=O)NCCC4CNCCO4)c3)ccc21,active,551.4450000000004,4.375000000000003,3,8,7.508638306165727
CHEMBL486137,Cn1c(Nc2ccc(Br)cc2)nc2cc(Oc3ccnc(C(=O)NCCO)c3)ccc21,active,482.33800000000025,3.988800000000002,3,7,7.958607314841775
CHEMBL486341,CCCC1CCCCN1C(=O)c1cc(Oc2ccc3c(c2)nc(Nc2ccc(Br)cc2)n3C)ccn1,active,548.4850000000001,7.061500000000007,1,6,8.154901959985743
CHEMBL486342,CN(C)C(=O)c1cc(Oc2ccc3c(c2)nc(Nc2ccc(Br)cc2)n3C)ccn1,intermediate,466.33900000000006,4.968500000000004,1,6,5.568636235841013
CHEMBL504547,O=C1NC(=O)c2ccc(I)cc2/C1=C/NCc1ccc(-c2ccoc2)c(O)c1,inactive,486.2650000000002,3.6575000000000015,3,5,5.0
CHEMBL521951,CCn1c(=O)n(CC)c2c(Oc3ccc(NC(=O)Nc4ccc(Cl)c(C(F)(F)F)c4)cc3)ccnc21,active,519.9110000000001,6.346300000000004,2,6,6.515700160653214
CHEMBL491054,Cn1c(=O)n(C)c2c(Oc3ccc(NC(=O)Nc4ccc(Cl)c(C(F)(F)F)c4)cc3)ccnc21,active,491.85700000000014,5.380500000000003,2,6,7.214670164989233
CHEMBL523278,Cn1c(=O)[nH]c2c(Oc3ccc(NC(=O)Nc4cc(C(F)(F)F)ccc4F)cc3)ccnc21,active,461.3750000000001,4.855800000000002,3,5,7.337242168318426
CHEMBL489823,Cn1c(=O)[nH]c2c(Oc3ccc(NC(=O)Nc4cccc(C(C)(C)C)c4)cc3)ccnc21,active,431.4960000000002,4.995400000000003,3,5,7.221848749616356
CHEMBL523129,Cn1c(=O)[nH]c2c(Oc3ccc(NC(=O)Nc4ccc(Cl)c(C(F)(F)F)c4)cc3)ccnc21,active,477.8300000000001,5.3701000000000025,3,5,7.346787486224656
CHEMBL490841,Cn1c(=O)[nH]c2nccc(Oc3ccc(NC(=O)Nc4cccc(C(C)(C)C)c4)cc3)c21,active,431.49600000000015,4.995400000000003,3,5,6.787812395596042
CHEMBL485302,Cn1c(=O)[nH]c2nccc(Oc3ccc(NC(=O)Nc4ccc(Cl)c(C(F)(F)F)c4)cc3)c21,active,477.83000000000004,5.370100000000002,3,5,7.657577319177793
CHEMBL521337,O=C(Nc1ccc(Oc2ccnc3[nH]c(=O)[nH]c23)cc1)Nc1cc(C(F)(F)F)ccc1N1CCOCC1,active,514.4640000000002,4.542900000000003,4,6,6.0655015487564325
CHEMBL483048,O=C(Nc1ccc(Oc2ccnc3[nH]c(=O)[nH]c23)cc1)Nc1cc(F)cc(N2CCOCC2)c1,active,464.4570000000003,3.6632000000000016,4,6,6.221848749616356
CHEMBL520627,O=C(Nc1ccc(Oc2ccnc3[nH]c(=O)[nH]c23)cc1)Nc1cccc(F)c1,intermediate,379.35100000000006,3.826600000000001,4,4,5.546681659952962
CHEMBL490653,O=C(Nc1ccc(Oc2ccnc3[nH]c(=O)[nH]c23)cc1)Nc1cc(C(F)(F)F)ccc1F,active,447.34800000000007,4.8454000000000015,4,4,7.2839966563652006
CHEMBL490459,COc1cc(Cl)c(C(F)(F)F)cc1NC(=O)Nc1ccc(Oc2ccnc3[nH]c(=O)[nH]c23)cc1,active,493.8290000000002,5.368300000000001,4,5,7.568636235841013
CHEMBL490455,COc1ccc(C(F)(F)F)cc1NC(=O)Nc1ccc(Oc2ccnc3[nH]c(=O)[nH]c23)cc1,active,459.3840000000002,4.714900000000001,4,5,7.920818753952375
CHEMBL490454,O=C(Nc1ccc(Oc2ccnc3[nH]c(=O)[nH]c23)cc1)Nc1cccc(OC(F)(F)F)c1,active,445.3570000000001,4.586100000000001,4,5,7.6777807052660805
CHEMBL476067,O=C(Nc1ccc(Oc2ccnc3[nH]c(=O)[nH]c23)cc1)Nc1ccc(C(F)(F)F)cc1,inactive,429.35800000000006,4.7063000000000015,4,4,4.0
CHEMBL476066,O=C(Nc1ccc(Oc2ccnc3[nH]c(=O)[nH]c23)cc1)Nc1ccccc1C(F)(F)F,inactive,429.35800000000006,4.7063000000000015,4,4,4.0
CHEMBL476467,O=C(Nc1ccc(Oc2ccnc3[nH]c(=O)[nH]c23)cc1)Nc1cccc(C(F)(F)F)c1,active,429.35800000000006,4.7063000000000015,4,4,7.853871964321762
CHEMBL515938,O=C(Nc1ccc(Oc2ccnc3[nH]c(=O)[nH]c23)cc1)Nc1cc(Cl)cc(C(F)(F)F)c1,active,463.80300000000005,5.359700000000001,4,4,7.0
